node_1,node_2
231,7544
231,8967
231,9320
231,9949
232,8749
232,8821
232,8988
232,9057
232,9945
233,3850
233,4575
233,5091
233,6751
233,8805
234,2576
234,5530
234,7709
234,9746
234,9774
235,5771
235,6140
235,9301
235,9405
235,9993
236,618
236,5180
236,6261
236,9514
236,9983
237,5638
237,6254
237,6511
237,8278
237,9034
238,6098
238,7457
238,9473
238,9535
238,9634
239,2811
239,6400
239,7283
239,9103
239,9563
240,7188
240,9526
240,9574
240,9733
240,9780
241,3261
241,4503
241,5619
241,8672
241,9962
242,4947
242,6835
242,8379
242,8681
242,9404
243,7841
243,8006
243,8830
243,9186
243,9436
244,6486
244,8168
244,9552
244,9623
244,9648
245,999
245,8412
245,8849
245,9388
245,9861
246,5502
246,8654
246,8950
246,9427
246,9945
247,7600
247,8453
247,8652
247,9407
247,9986
248,617
248,7808
248,8490
248,9158
248,9500
249,111
249,3984
249,7180
249,9072
249,9084
250,876
250,7648
250,7902
250,8152
250,9167
251,1591
251,2236
251,3753
251,8640
251,9654
252,185
252,4904
252,5105
252,6290
252,7676
253,757
253,7600
253,9605
253,9712
253,9744
254,5581
254,6704
254,8172
254,9889
254,9983
255,6451
255,8506
255,9323
255,9336
255,9570
256,6662
256,8411
256,8729
256,9657
256,9886
257,8132
257,8990
257,9404
257,9688
257,9715
258,2422
258,5404
258,9187
258,9361
258,9748
259,598
259,9678
259,9843
259,9906
259,9943
260,6041
260,6838
260,7767
260,8908
260,9970
261,6819
261,7657
261,8795
261,9492
261,9628
262,179
262,1386
262,9556
262,9605
262,9871
263,3889
263,7852
263,7941
263,9519
263,9741
264,4496
264,6850
264,8158
264,9481
264,9940
265,8473
265,9185
265,9901
265,9917
265,9989
266,6368
266,9431
266,9497
266,9630
266,9986
267,7008
267,7894
267,9517
267,9626
267,9654
268,4435
268,4984
268,6308
268,8024
268,8129
269,3511
269,9195
269,9750
269,9754
269,9990
270,1795
270,8886
270,9715
270,9861
270,9986
271,4674
271,7131
271,7970
271,8391
271,8534
272,4555
272,6291
272,8094
272,9515
272,9782
273,654
273,8006
273,9260
273,9826
273,9961
274,3635
274,9148
274,9576
274,9928
274,9935
275,9539
275,9899
275,9917
275,9978
275,9982
276,6099
276,6176
276,8907
276,9284
276,9731
277,4233
277,4629
277,5512
277,8800
277,8995
278,1369
278,8770
278,9726
278,9760
278,9857
279,1242
279,9019
279,9382
279,9911
279,9971
280,614
280,4129
280,9651
280,9756
280,9836
281,4123
281,9338
281,9513
281,9777
281,9840
282,1124
282,5192
282,5619
282,6036
282,8193
283,1204
283,6759
283,7200
283,9703
283,9772
284,3347
284,3803
284,5737
284,7160
284,9808
285,4928
285,5517
285,6834
285,9237
285,9763
286,4463
286,5193
286,5295
286,6341
286,9374
287,823
287,5089
287,6264
287,9190
287,9768
288,2760
288,4081
288,6447
288,6905
288,9855
289,4987
289,8544
289,8896
289,8973
289,9113
290,3582
290,5359
290,6683
290,9360
290,9843
291,3983
291,4618
291,5816
291,7157
291,9812
292,4169
292,4193
292,4446
292,9449
292,9700
293,2812
293,4201
293,5202
293,8753
293,9934
294,7253
294,8169
294,9820
294,9935
294,9948
295,6336
295,7130
295,9566
295,9860
295,9898
296,716
296,8740
296,9408
296,9506
296,9941
297,4536
297,5883
297,7866
297,9782
297,9997
298,454
298,1644
298,7714
298,8633
298,9884
299,50
299,1999
299,7571
299,8352
299,9948
300,977
300,5297
300,6759
300,8462
300,9934
301,109
301,7942
301,8857
301,9825
301,9891
302,701
302,3404
302,5367
302,9927
302,9993
303,179
303,6115
303,6496
303,7077
303,9968
304,796
304,3239
304,3297
304,9452
304,9481
305,4841
305,8253
305,9629
305,9916
305,9997
306,6502
306,8919
306,9720
306,9863
306,9931
307,4011
307,7966
307,9578
307,9744
307,9971
308,4187
308,7315
308,8027
308,9593
308,9998
309,3823
309,8903
309,9047
309,9579
309,9894
310,7564
310,9587
310,9771
310,9810
310,9949
311,7000
311,7147
311,8093
311,8102
311,9819
312,2442
312,2816
312,4994
312,9274
312,9941
313,3484
313,5883
313,6385
313,9549
313,9953
314,4690
314,5959
314,9404
314,9821
314,9896
315,974
315,1917
315,7505
315,7617
315,7780
316,6008
316,8019
316,8227
316,9189
316,9617
317,8025
317,9056
317,9400
317,9788
317,9909
318,9118
318,9336
318,9847
318,9933
318,9938
319,3677
319,7251
319,9256
319,9729
319,9935
320,3169
320,4901
320,6342
320,7742
320,9833
321,8815
321,9091
321,9432
321,9565
321,9947
322,1557
322,5271
322,6628
322,7984
322,9801
323,1120
323,2975
323,9392
323,9662
323,9864
324,2201
324,4616
324,7771
324,8805
324,9992
325,5751
325,5775
325,7541
325,9631
325,9929
326,8450
326,9257
326,9656
326,9722
326,9773
327,2207
327,4807
327,9004
327,9051
327,9741
328,9437
328,9661
328,9894
328,9953
328,9966
329,6386
329,9285
329,9572
329,9807
329,9854
330,16
330,9264
330,9596
330,9813
330,9918
331,6205
331,8191
331,9246
331,9806
331,9956
332,1105
332,8599
332,9664
332,9916
332,9938
333,6877
333,7678
333,8941
333,9752
333,9900
334,485
334,1978
334,4515
334,7502
334,8835
335,3539
335,7637
335,9408
335,9423
335,9909
336,4612
336,7853
336,8385
336,9053
336,9701
337,8463
337,8511
337,8935
337,8964
337,9534
338,4318
338,9103
338,9425
338,9470
338,9541
339,7822
339,9348
339,9399
339,9603
339,9873
340,8016
340,9390
340,9413
340,9791
340,9961
341,6804
341,6843
341,7714
341,9802
341,9936
342,151
342,6698
342,8705
342,8769
342,9078
343,7417
343,9915
343,9942
343,9948
343,9952
344,3469
344,6653
344,8770
344,8886
344,9349
345,9270
345,9359
345,9545
345,9552
345,9657
346,578
346,7666
346,8652
346,9765
346,9976
347,4220
347,5047
347,6817
347,7699
347,9476
348,7690
348,9793
348,9885
348,9946
348,9962
349,615
349,6984
349,7118
349,9587
349,9907
350,3435
350,6431
350,7396
350,8739
350,9210
351,2541
351,6129
351,7902
351,8938
351,8956
352,5029
352,5827
352,6312
352,9017
352,9954
353,6638
353,6802
353,9013
353,9627
353,9693
354,4216
354,4897
354,5014
354,9603
354,9761
355,2356
355,5710
355,7264
355,8718
355,9297
356,5711
356,7897
356,8634
356,9864
356,9977
357,3985
357,7131
357,8584
357,9953
357,9989
358,6242
358,8982
358,9825
358,9920
358,9934
359,1842
359,3107
359,9008
359,9842
359,9912
360,2205
360,3271
360,7725
360,9679
360,9835
361,5478
361,9579
361,9601
361,9732
361,9773
362,6713
362,7500
362,8228
362,9875
362,9907
363,8037
363,8972
363,9034
363,9630
363,9968
364,1865
364,4951
364,7030
364,8746
364,9562
365,3074
365,7381
365,9055
365,9318
365,9809
366,2326
366,5809
366,7669
366,9579
366,9933
367,6721
367,9429
367,9787
367,9867
367,9904
368,4574
368,7692
368,8126
368,8284
368,9580
369,9220
369,9607
369,9638
369,9841
369,9997
370,7353
370,8005
370,9213
370,9427
370,9978
371,2638
371,3180
371,6027
371,9279
371,9966
372,1848
372,5112
372,7254
372,9721
372,9741
373,7894
373,9804
373,9923
373,9950
373,9992
374,4510
374,8528
374,9939
374,9980
374,9991
375,2982
375,3143
375,8402
375,9312
375,9904
376,3174
376,4986
376,8504
376,9709
376,9732
377,7146
377,8961
377,9595
377,9975
377,9999
378,7254
378,7985
378,8269
378,9845
378,9892
379,8569
379,8730
379,9684
379,9812
379,9988
380,1005
380,4483
380,5273
380,9680
380,9907
381,2091
381,5329
381,5695
381,8966
381,9817
382,1574
382,2200
382,9548
382,9834
382,9905
383,8782
383,9109
383,9295
383,9759
383,9915
384,1845
384,4029
384,5479
384,7396
384,9668
385,5485
385,6395
385,8906
385,8939
385,9555
386,856
386,1505
386,5853
386,9032
386,9062
387,2852
387,8380
387,8700
387,9983
387,9999
388,3514
388,5116
388,8191
388,9271
388,9669
389,3877
389,5433
389,7201
389,7414
389,9224
390,7310
390,9825
390,9878
390,9936
390,9937
391,2556
391,6441
391,8579
391,9551
391,9947
392,9233
392,9510
392,9533
392,9563
392,9868
393,2419
393,5743
393,8616
393,9865
393,9907
394,7267
394,8944
394,9860
394,9898
394,9935
395,5831
395,9307
395,9590
395,9845
395,9984
396,2342
396,4407
396,7210
396,8380
396,8962
397,1452
397,1482
397,2903
397,7801
397,9563
398,3546
398,7578
398,7839
398,8568
398,9914
399,3078
399,8300
399,8720
399,9199
399,9585
400,2971
400,6860
400,8276
400,9346
400,9968
401,1882
401,4144
401,8660
401,9717
401,9743
402,1032
402,9812
402,9826
402,9830
402,9833
403,2668
403,2775
403,6958
403,8693
403,9946
404,4656
404,7545
404,9138
404,9790
404,9983
405,4309
405,6396
405,9066
405,9356
405,9968
406,2343
406,8743
406,9334
406,9787
406,9964
407,6975
407,7509
407,9085
407,9543
407,9836
408,3422
408,4909
408,8252
408,8437
408,9653
409,4152
409,5035
409,6935
409,9935
409,9948
410,1625
410,2876
410,9411
410,9483
410,9873
411,1958
411,2705
411,9367
411,9497
411,9871
412,1957
412,7661
412,8831
412,9060
412,9513
413,5745
413,6414
413,6514
413,9660
413,9801
414,835
414,4940
414,5315
414,7035
414,9341
415,1292
415,5391
415,8420
415,8740
415,9291
416,7593
416,8681
416,8951
416,9031
416,9652
417,6425
417,9273
417,9325
417,9510
417,9946
418,7108
418,7995
418,8737
418,9151
418,9342
419,8918
419,8919
419,9272
419,9538
419,9646
420,6021
420,7292
420,9389
420,9741
420,9743
421,2962
421,7288
421,7376
421,8115
421,9944
422,6634
422,8672
422,9137
422,9236
422,9698
423,5439
423,9166
423,9205
423,9769
423,9871
424,7686
424,8435
424,9317
424,9893
424,9991
425,7664
425,9855
425,9924
425,9933
425,9985
426,5104
426,7623
426,8846
426,9582
426,9746
427,7407
427,7660
427,8896
427,9358
427,9997
428,8591
428,9540
428,9836
428,9943
428,9973
429,831
429,1052
429,6761
429,9583
429,9853
430,6943
430,8455
430,8795
430,9708
430,9955
431,7513
431,8488
431,9166
431,9318
431,9589
432,7806
432,9301
432,9691
432,9903
432,9914
433,6862
433,8823
433,9595
433,9722
433,9724
434,2077
434,9769
434,9871
434,9939
434,9962
435,5198
435,9223
435,9334
435,9388
435,9746
436,7251
436,8114
436,9048
436,9461
436,9483
437,4195
437,6658
437,7414
437,7920
437,9279
438,5944
438,8368
438,9267
438,9645
438,9936
439,4621
439,6317
439,7565
439,8410
439,8625
440,2761
440,4170
440,8282
440,8407
440,9665
441,1382
441,8042
441,8834
441,9158
441,9203
442,6350
442,6985
442,7472
442,8497
442,8748
443,7336
443,7978
443,8533
443,8953
443,9935
444,6569
444,9742
444,9891
444,9897
444,9974
445,1913
445,3773
445,9221
445,9694
445,9948
446,1821
446,8090
446,9402
446,9527
446,9908
447,224
447,5828
447,7008
447,8777
447,9831
448,5785
448,9700
448,9884
448,9898
448,9987
449,4934
449,8944
449,9215
449,9246
449,9592
450,4196
450,7099
450,8535
450,9874
450,9894
451,2373
451,7528
451,7900
451,8977
451,9890
452,1398
452,6563
452,8419
452,9291
452,9705
453,3745
453,6505
453,8710
453,9683
453,9877
454,298
454,6259
454,9680
454,9706
454,9970
455,2206
455,8831
455,9051
455,9859
455,9956
456,9417
456,9687
456,9690
456,9872
456,9977
457,3019
457,9134
457,9395
457,9573
457,9961
458,5561
458,5907
458,9149
458,9547
458,9943
459,1961
459,5465
459,6904
459,9396
459,9825
460,2669
460,6354
460,8954
460,9239
460,9956
461,7304
461,7461
461,9338
461,9432
461,9977
462,7426
462,8775
462,9057
462,9599
462,9884
463,2165
463,2733
463,6538
463,7487
463,9071
464,3857
464,5332
464,5417
464,7076
464,9621
465,3607
465,9097
465,9105
465,9115
465,9564
466,1619
466,4975
466,6267
466,6871
466,8954
467,15
467,1461
467,4118
467,8714
467,9679
468,8706
468,9803
468,9935
468,9948
468,9968
469,7060
469,8053
469,8675
469,8859
469,9871
470,6813
470,9460
470,9548
470,9846
470,9953
471,4089
471,8629
471,9758
471,9769
471,9982
472,908
472,6583
472,7809
472,9613
472,9844
473,2401
473,6313
473,8104
473,8711
473,9893
474,8806
474,9654
474,9857
474,9875
474,9952
475,7684
475,8533
475,9384
475,9400
475,9974
476,6804
476,7079
476,7960
476,8896
476,9976
477,8412
477,9124
477,9811
477,9860
477,9898
478,2499
478,6077
478,6146
478,9320
478,9987
479,6914
479,8742
479,9184
479,9243
479,9696
480,3033
480,5909
480,8990
480,9341
480,9543
481,4860
481,9368
481,9376
481,9402
481,9765
482,5536
482,5827
482,9245
482,9889
482,9994
483,1312
483,4720
483,6568
483,7008
483,7905
484,3538
484,9114
484,9648
484,9737
484,9970
485,334
485,8838
485,9588
485,9626
485,9804
486,1787
486,6928
486,8387
486,9174
486,9537
487,5524
487,6416
487,6560
487,7483
487,9735
488,7571
488,7974
488,8915
488,9130
488,9221
489,6457
489,8232
489,9692
489,9932
489,9974
490,5750
490,9101
490,9793
490,9794
490,9882
491,5923
491,9236
491,9589
491,9684
491,9736
492,2446
492,4845
492,5200
492,9387
492,9779
493,9109
493,9182
493,9841
493,9922
493,9967
494,4753
494,5521
494,7545
494,7919
494,7920
495,178
495,6393
495,7278
495,9454
495,9946
496,9444
496,9720
496,9774
496,9894
496,9983
497,5699
497,7620
497,9180
497,9225
497,9777
498,6723
498,8022
498,8915
498,9865
498,9977
499,3444
499,5294
499,9656
499,9960
499,9965
500,8449
500,8855
500,9101
500,9250
500,9732
501,8100
501,8854
501,9337
501,9981
501,9987
502,4498
502,8733
502,9194
502,9301
502,9303
503,1840
503,4964
503,5840
503,9695
503,9890
504,5403
504,6474
504,6969
504,7456
504,8428
505,2940
505,9209
505,9415
505,9799
505,9911
506,3066
506,4245
506,5981
506,7877
506,9395
507,8563
507,8624
507,9023
507,9383
507,9993
508,6933
508,7668
508,8088
508,9025
508,9725
509,6015
509,7912
509,9697
509,9918
509,9920
510,4018
510,4207
510,9349
510,9443
510,9983
511,2582
511,7735
511,7905
511,8544
511,9008
512,5245
512,7185
512,8287
512,9922
512,9972
513,3034
513,4935
513,6153
513,7040
513,8821
514,7269
514,9296
514,9561
514,9633
514,9773
515,1609
515,6830
515,7251
515,8665
515,8670
516,635
516,9214
516,9743
516,9843
516,9889
517,4845
517,7237
517,9085
517,9095
517,9227
518,818
518,6943
518,9438
518,9442
518,9817
519,1322
519,2335
519,6619
519,7917
519,9780
520,1777
520,2116
520,5934
520,9700
520,9964
521,6163
521,8356
521,9386
521,9511
521,9715
522,4748
522,6945
522,7252
522,8671
522,9816
523,4500
523,9016
523,9574
523,9773
523,9942
524,1716
524,4944
524,8819
524,9631
524,9800
525,122
525,1764
525,9093
525,9869
525,9933
526,5953
526,7834
526,7845
526,9563
526,9627
527,3131
527,4041
527,6517
527,9168
527,9925
528,1632
528,3531
528,6440
528,9193
528,9637
529,7807
529,8760
529,9157
529,9272
529,9924
530,3030
530,7208
530,7731
530,8132
530,9667
531,5037
531,6010
531,8948
531,9058
531,9818
532,3331
532,9475
532,9536
532,9570
532,9632
533,5885
533,6714
533,7082
533,8644
533,9004
534,6364
534,6853
534,9015
534,9570
534,9770
535,2946
535,7560
535,9081
535,9927
535,9993
536,1588
536,5956
536,8910
536,9453
536,9979
537,6457
537,6845
537,8874
537,9689
537,9979
538,1458
538,9257
538,9391
538,9509
538,9977
539,7816
539,8807
539,9854
539,9924
539,9954
540,4766
540,5418
540,7151
540,9946
540,9977
541,4408
541,8345
541,8421
541,9467
541,9959
542,8292
542,8736
542,9619
542,9817
542,9968
543,4977
543,5492
543,6892
543,9653
543,9738
544,1514
544,4203
544,9662
544,9920
544,9997
545,2989
545,6025
545,6621
545,7013
545,8866
546,6036
546,6687
546,8728
546,9001
546,9376
547,1552
547,4746
547,5237
547,7976
547,9959
548,8147
548,9668
548,9724
548,9964
548,9999
549,2229
549,9085
549,9108
549,9641
549,9676
550,4808
550,6424
550,8522
550,9030
550,9858
551,6911
551,7065
551,9009
551,9711
551,9938
552,4518
552,5336
552,9858
552,9910
552,9949
553,3439
553,8371
553,8382
553,8835
553,9958
554,3553
554,6422
554,9122
554,9417
554,9966
555,3241
555,5651
555,7959
555,9668
555,9726
556,4825
556,7650
556,8394
556,9710
556,9717
557,9623
557,9640
557,9809
557,9931
557,9943
558,5033
558,5986
558,7296
558,8258
558,8652
559,17
559,6486
559,7454
559,9908
559,9948
560,8291
560,8762
560,8993
560,9472
560,9505
561,3290
561,8642
561,9284
561,9871
561,9921
562,151
