node_1,node_2
140,8098
140,8311
140,8856
141,8825
141,9577
141,9627
141,9738
141,9879
142,2081
142,5366
142,7729
142,7958
142,8080
143,3681
143,9573
143,9614
143,9631
143,9686
144,8976
144,9882
144,9936
144,9973
144,9998
145,9515
145,9761
145,9807
145,9833
145,9888
146,5878
146,8385
146,9011
146,9660
146,9695
147,8289
147,8537
147,9811
147,9926
147,9933
148,8563
148,9220
148,9698
148,9926
148,9933
149,6958
149,9073
149,9898
149,9914
149,9993
150,8192
150,9953
150,9981
150,9982
150,9987
151,4648
151,5925
151,8844
151,8887
151,9947
152,3622
152,9874
152,9930
152,9967
152,9971
153,791
153,1518
153,2088
153,2653
153,3854
154,2112
154,3222
154,3570
154,3963
154,9270
155,5933
155,8544
155,8686
155,9038
155,9079
156,9517
156,9574
156,9669
156,9782
156,9886
157,3826
157,4648
157,7540
157,8844
157,8887
158,2001
158,2279
158,3574
158,5285
158,9664
159,4913
159,6848
159,6892
159,8743
159,9882
160,1380
160,8639
160,9224
160,9423
160,9636
161,6049
161,6682
161,7338
161,8088
161,9775
162,9031
162,9877
162,9923
162,9953
162,9982
163,6308
163,8914
163,9041
163,9190
163,9687
164,60
164,1297
164,2288
164,2324
164,3161
165,601
165,3799
165,4813
165,6488
165,8593
166,7415
166,9737
166,9862
166,9904
166,9938
167,7386
167,9750
167,9814
167,9881
167,9955
168,7901
168,9286
168,9436
168,9599
168,9763
169,92
169,1593
169,1750
169,2106
169,2229
170,6892
170,8995
170,9847
170,9942
170,9989
171,5414
171,9858
171,9862
171,9944
171,9968
172,1644
172,6304
172,8410
172,9249
172,9603
173,6642
173,8097
173,9791
173,9863
173,9935
174,4769
174,9030
174,9356
174,9411
174,9416
175,5108
175,7014
175,8391
175,8713
175,8969
176,3189
176,8901
176,9496
176,9632
176,9766
177,8548
177,8896
177,8928
177,9204
177,9318
178,6935
178,8544
178,8686
178,8833
178,9038
179,1347
179,2265
179,2897
179,3692
179,9898
180,7305
180,8312
180,9064
180,9390
180,9710
181,5770
181,9519
181,9689
181,9835
181,9873
182,6717
182,6992
182,9140
182,9393
182,9511
183,9772
183,9880
183,9974
183,9991
183,9997
184,3286
184,3655
184,3867
184,4854
184,9807
185,8310
185,9828
185,9940
185,9978
185,9985
186,9665
186,9797
186,9833
186,9888
186,9891
187,1161
187,3018
187,4032
187,4498
187,5313
188,3256
188,3895
188,5508
188,6151
188,9759
189,9882
189,9899
189,9974
189,9991
189,9997
190,8457
190,8773
190,8928
190,9003
190,9318
191,341
191,2484
191,2527
191,3445
191,5128
192,913
192,1201
192,2813
192,3141
192,4975
193,3208
193,5582
193,7246
193,8098
193,8856
194,568
194,2153
194,2787
194,3982
194,6157
195,5230
195,9545
195,9698
195,9811
195,9933
196,6238
196,8221
196,8950
196,9195
196,9440
197,6689
197,7808
197,8809
197,8999
197,9779
198,4282
198,8583
198,9149
198,9363
198,9542
199,881
199,3019
199,5867
199,6341
199,7396
200,8077
200,9857
200,9922
200,9964
200,9972
201,6757
201,8735
201,9698
201,9911
201,9933
202,3305
202,9856
202,9936
202,9973
202,9998
203,2223
203,5439
203,8479
203,9148
203,9774
204,6662
204,9679
204,9914
204,9956
204,9993
205,1246
205,4868
205,5408
205,5455
205,8428
206,7571
206,9683
206,9709
206,9741
206,9820
207,8510
207,8749
207,9588
207,9614
207,9631
208,8828
208,9182
208,9336
208,9374
208,9450
209,6323
209,8320
209,8720
209,9197
209,9198
210,9667
210,9837
210,9940
210,9985
210,9994
211,9413
211,9425
211,9500
211,9623
211,9644
212,9530
212,9629
212,9901
212,9983
212,9999
213,4006
213,4483
213,8600
213,8697
213,8973
214,7605
214,8711
214,8915
214,9786
214,9787
215,3877
215,6164
215,9030
215,9042
215,9356
216,8751
216,9617
216,9798
216,9986
216,9990
217,6658
217,9780
217,9816
217,9825
217,9865
218,4417
218,8092
218,9282
218,9339
218,9651
219,6136
219,6373
219,7176
219,7435
219,8753
220,3005
220,9815
220,9839
220,9883
220,9915
221,5352
221,9513
221,9572
221,9768
221,9906
222,9576
222,9844
222,9889
222,9945
222,9950
223,2970
223,5270
223,6854
223,7010
223,9866
224,848
224,3054
224,9277
224,9512
224,9788
225,7668
225,7747
225,8270
225,8793
225,8852
226,4821
226,7481
226,9846
226,9956
226,9993
227,1406
227,9550
227,9872
227,9918
227,9995
228,3263
228,6742
228,8892
228,9313
228,9651
229,19
229,6949
229,8401
229,9311
229,9331
230,4563
230,8640
230,9065
230,9760
230,9766
231,8424
231,8878
231,8929
231,9883
231,9915
232,8670
232,9439
232,9914
232,9956
232,9993
233,9698
233,9793
233,9948
233,9975
233,9977
234,3813
234,7598
234,9409
234,9577
234,9738
235,2241
235,2849
235,4435
235,6001
235,9583
236,6691
236,7575
236,9838
236,9839
236,9915
237,9569
237,9897
237,9928
237,9964
237,9972
238,4455
238,9564
238,9605
238,9751
238,9823
239,8781
239,9300
239,9816
239,9825
239,9865
240,6357
240,9814
240,9881
240,9893
240,9963
241,6963
241,9109
241,9199
241,9423
241,9831
242,4374
242,9344
242,9371
242,9567
242,9597
243,1488
243,4455
243,9921
243,9935
243,9996
244,6259
244,9580
244,9839
244,9883
244,9915
245,8614
245,9408
245,9570
245,9598
245,9649
246,303
246,6708
246,8202
246,8829
246,9088
247,3430
247,6655
247,7058
247,7607
247,9661
248,7137
248,7768
248,7939
248,8980
248,9052
249,4671
249,9775
249,9978
249,9985
249,9994
250,9934
250,9937
250,9979
250,9983
250,9999
251,8432
251,8802
251,9439
251,9846
251,9993
252,4384
252,5773
252,8642
252,8728
252,9249
253,1667
253,8426
253,8735
253,8880
253,9280
254,839
254,2225
254,8384
254,8873
254,9440
255,9452
255,9925
255,9969
255,9983
255,9988
256,1267
256,6263
256,9173
256,9390
256,9883
257,795
257,2960
257,4480
257,4533
257,7104
258,8092
258,8918
258,9339
258,9651
258,9895
259,8581
259,9524
259,9595
259,9685
259,9823
260,945
260,3655
260,3867
260,4854
260,9089
261,5766
261,7419
261,8387
261,9240
261,9559
262,613
262,5143
262,6759
262,6815
262,7392
263,913
263,1201
263,2813
263,3141
263,6011
264,7078
264,7107
264,9459
264,9483
264,9581
265,438
265,9797
265,9858
265,9944
265,9968
266,5262
266,7194
266,9097
266,9359
266,9419
267,8735
267,9009
267,9911
267,9926
267,9933
268,9057
268,9066
268,9679
268,9846
268,9993
269,3293
269,6302
269,9592
269,9612
269,9708
270,5116
270,9324
270,9592
270,9708
270,9787
271,8402
271,9579
271,9817
271,9858
271,9938
272,7102
272,9759
272,9783
272,9870
272,9986
273,9594
273,9920
273,9964
273,9972
273,9992
274,7511
274,9916
274,9935
274,9943
274,9996
275,8294
275,9726
275,9852
275,9889
275,9901
276,1214
276,4751
276,8614
276,9250
276,9713
277,774
277,2965
277,3734
277,4142
277,7503
278,3975
278,4411
278,4435
278,6001
278,8040
279,7716
279,8652
279,8817
279,8831
279,9016
280,8281
280,9270
280,9425
280,9500
280,9623
281,9572
281,9885
281,9903
281,9979
281,9999
282,5056
282,6494
282,7266
282,8034
282,9327
283,88
283,1406
283,2217
283,2277
283,8406
284,3853
284,9460
284,9871
284,9875
284,9980
285,4883
285,9798
285,9870
285,9929
285,9990
286,5137
286,9303
286,9749
286,9818
286,9848
287,1744
287,5965
287,7062
287,7120
287,8156
288,9163
288,9372
288,9499
288,9502
288,9642
289,8457
289,9586
289,9893
289,9963
289,9984
290,6919
290,7252
290,8178
290,8196
290,8222
291,7343
291,8761
291,9192
291,9868
291,9989
292,6489
292,9184
292,9592
292,9612
292,9708
293,7866
293,9912
293,9932
293,9965
293,9970
294,351
294,2237
294,2986
294,3764
294,3957
295,7571
295,7628
295,7685
295,8311
295,8856
296,3706
296,7012
296,7959
296,9600
296,9786
297,9271
297,9884
297,9919
297,9960
297,9962
298,8402
298,8739
298,8769
298,9511
298,9544
299,3345
299,4056
299,6821
299,7380
299,7623
300,7804
300,8254
300,9358
300,9387
300,9786
301,4701
301,8053
301,8655
301,9340
301,9540
302,8891
302,9611
302,9908
302,9931
302,9947
303,246
303,9872
303,9902
303,9918
303,9980
304,6980
304,7137
304,8506
304,8588
304,9268
305,7775
305,8445
305,8978
305,9167
305,9332
306,8750
306,9737
306,9904
306,9938
306,9946
307,2628
307,5308
307,9557
307,9847
307,9989
308,8306
308,9218
308,9545
308,9926
308,9933
309,7929
309,9313
309,9327
309,9651
309,9902
310,3273
310,7456
310,8621
310,8968
310,9317
311,9546
311,9877
311,9966
311,9982
311,9987
312,8137
312,8779
312,9769
312,9770
312,9954
313,7285
313,8513
313,8814
313,9003
313,9908
314,9549
314,9840
314,9908
314,9912
314,9947
315,360
315,4436
315,7958
315,8080
315,9631
316,6352
316,6737
316,7207
316,7480
316,8393
317,9534
317,9582
317,9583
317,9594
317,9941
318,785
318,2955
318,5883
318,6954
318,7294
319,724
319,9880
319,9907
319,9991
319,9997
320,635
320,831
320,1323
320,1832
320,9653
321,8823
321,9272
321,9847
321,9905
321,9989
322,3320
322,9565
322,9856
322,9909
322,9998
323,5257
323,9409
323,9577
323,9627
323,9738
324,8296
324,8512
324,9039
324,9299
324,9476
325,7644
325,8823
325,9154
325,9830
325,9863
326,7059
326,7872
326,8118
326,8140
326,8238
327,7248
327,8274
327,9024
327,9952
327,9990
328,5599
328,7321
328,9847
328,9868
328,9989
329,3337
329,7817
329,8281
329,8538
329,8759
330,9163
330,9372
330,9499
330,9502
330,9709
331,8373
331,8622
331,8888
331,9352
331,9687
332,3431
332,8250
332,9500
332,9623
332,9644
333,9169
333,9604
333,9621
333,9688
333,9831
334,3045
334,3194
334,3208
334,4570
334,9654
335,5392
335,9675
335,9764
335,9868
335,9989
336,7871
336,9526
336,9679
336,9718
336,9788
337,8692
337,9030
337,9356
337,9369
337,9416
338,3179
338,9808
338,9893
338,9963
338,9984
339,8277
339,9521
339,9567
339,9597
339,9643
340,6078
340,7691
340,9213
340,9496
340,9655
341,191
341,2264
341,2527
341,3445
341,9997
342,6914
342,8684
342,8772
342,9006
342,9311
343,7783
343,8192
343,8313
343,8814
343,9809
344,2791
344,6380
344,8430
344,8468
344,9269
345,8415
345,9381
345,9935
345,9943
345,9996
346,7677
346,7786
346,8502
346,8644
346,9269
347,3165
347,8889
347,9909
347,9973
347,9998
348,1797
348,4117
348,4597
348,5851
348,5955
349,3453
349,4053
349,4324
349,5545
349,7848
350,9375
350,9405
350,9505
350,9730
350,9782
351,294
351,929
351,3764
351,3957
351,9783
352,9367
352,9880
352,9892
352,9974
352,9997
353,1390
353,3773
353,6621
353,7412
353,8858
354,8579
354,8791
354,8793
354,8852
354,9795
355,7812
355,8873
355,9367
355,9906
355,9917
356,9357
356,9797
356,9879
356,9904
356,9944
357,7590
357,9029
357,9801
357,9825
357,9865
358,9002
358,9328
358,9531
358,9542
358,9621
359,3046
359,4327
359,8291
359,8808
359,9935
360,315
360,2351
360,5366
360,5952
360,8080
361,4231
361,9029
361,9780
361,9816
361,9865
362,1884
362,7973
362,8773
362,8896
362,9490
363,788
363,883
363,2068
363,2358
363,9619
364,4588
364,6519
364,8345
364,8844
364,8887
365,8671
365,9606
365,9931
365,9934
365,9947
366,9550
366,9898
366,9914
366,9956
366,9993
367,4049
367,5227
367,5658
367,8065
367,9906
368,4759
368,5789
368,9896
368,9911
368,9926
369,2763
369,4347
369,4513
369,6661
369,7599
370,7732
370,9484
370,9514
370,9751
370,9823
371,6515
371,6946
371,8212
371,9829
371,9837
372,1487
372,5156
372,8883
372,9812
372,9818
373,8588
373,9861
373,9884
373,9960
373,9962
374,6881
374,7908
374,9282
374,9471
374,9902
375,7882
375,9221
375,9668
375,9769
375,9898
376,477
376,9752
376,9964
376,9972
376,9992
377,9827
377,9936
377,9973
377,9987
377,9998
378,3318
378,9884
378,9919
378,9960
378,9962
379,87
379,2317
379,7214
379,7531
379,9249
380,799
380,1843
380,8594
380,9577
380,9738
381,5635
381,6202
381,9345
381,9356
381,9411
382,2384
382,9514
382,9564
382,9751
382,9823
383,2331
383,9412
383,9460
383,9512
383,9788
384,9940
384,9945
384,9978
384,9985
384,9994
385,1485
385,6056
385,7523
385,8711
385,9600
386,7963
386,9658
386,9683
386,9805
386,9820
387,8847
387,9846
387,9898
387,9956
387,9958
388,4823
388,5801
388,6481
388,7020
388,8281
389,8990
389,9221
389,9508
389,9769
389,9770
390,7428
390,8530
390,9851
390,9872
390,9995
391,4712
391,9832
391,9877
391,9953
391,9966
392,8535
392,8961
392,8978
392,9126
392,9332
393,514
393,9886
393,9889
393,9945
393,9950
394,88
394,1406
394,2217
394,2277
394,9061
395,7677
395,7786
395,8468
395,8529
395,9269
396,9580
396,9712
396,9781
396,9838
396,9915
397,3785
397,5500
397,5879
397,6929
397,7214
398,5248
398,8650
398,9418
398,9538
398,9728
399,767
399,2167
399,2439
399,3348
399,5374
400,9380
400,9545
400,9776
400,9830
400,9863
401,7945
401,9010
401,9878
401,9975
401,9977
402,6196
402,7985
402,8610
402,9581
402,9795
403,7440
403,7465
403,8977
403,9440
403,9927
404,8520
404,9754
404,9898
404,9956
404,9993
405,1689
405,1863
405,4373
405,4576
405,4714
406,2620
406,3045
406,3194
406,4570
406,6819
407,8129
407,9563
407,9872
407,9902
407,9918
408,9371
408,9787
408,9800
408,9842
408,9930
409,9797
409,9829
409,9904
409,9913
409,9968
410,2231
410,6331
410,7739
410,8513
410,9003
411,4270
411,9557
411,9868
411,9905
411,9989
412,8993
412,9565
412,9827
412,9936
412,9998
413,2489
413,9940
413,9978
413,9985
413,9994
414,1069
414,1923
414,3193
414,5479
414,7958
415,7797
415,8430
415,8468
415,8644
415,9269
416,3449
416,9896
416,9951
416,9957
416,9997
417,2024
417,9161
417,9380
417,9830
417,9863
418,4128
418,8269
418,8985
418,9660
418,9695
419,795
419,2960
419,4480
419,4533
419,9604
420,9477
420,9900
420,9952
420,9986
420,9990
421,5820
421,9932
421,9939
421,9965
421,9970
422,8190
422,8529
422,8687
422,9610
422,9958
423,2619
423,5137
423,6563
423,6741
423,9843
424,8291
424,8634
424,8721
424,9121
424,9289
425,479
425,2150
425,3481
425,3796
425,3797
426,1922
426,8045
426,8979
426,9612
426,9708
427,4095
427,8690
427,8846
427,9576
427,9652
428,7399
428,9957
428,9974
428,9991
428,9997
429,9274
429,9526
429,9881
429,9910
429,9955
430,6761
430,7648
430,8248
430,8532
430,8694
431,7646
431,8014
431,9258
431,9592
431,9708
432,5258
432,7524
432,8169
432,8725
432,9320
433,5951
433,7074
433,9240
433,9394
433,9482
434,8897
434,9782
434,9898
434,9914
434,9956
435,2910
435,7995
435,9563
435,9918
435,9980
436,9827
436,9966
436,9981
436,9982
436,9987
437,9354
437,9857
437,9894
437,9964
437,9992
438,265
438,5947
438,9747
438,9954
438,9988
439,7347
439,8402
439,9135
439,9140
439,9393
440,3155
440,4290
440,4363
440,5054
440,8581
441,7793
441,8792
441,9527
441,9674
441,9716
442,8274
442,8378
442,9208
442,9228
442,9904
443,2229
443,9315
443,9534
443,9583
443,9594
444,7027
444,9029
444,9182
444,9216
444,9450
445,4378
445,5448
445,6984
445,7016
445,8353
446,4530
446,7276
446,9645
446,9829
446,9837
447,6572
447,9462
447,9744
447,9792
447,9867
448,5976
448,7395
448,9618
448,9764
448,9989
449,3326
449,7181
449,8827
449,8997
449,9503
450,4225
450,9665
450,9681
450,9833
450,9891
451,7894
451,9632
451,9710
451,9760
451,9833
452,8960
452,9215
452,9230
452,9365
452,9561
453,6520
453,6559
453,7550
453,8062
453,9900
454,8497
454,9694
454,9909
454,9941
454,9998
455,9673
455,9951
455,9957
455,9974
455,9997
456,1489
456,5851
456,5955
456,6287
456,9884
457,3273
457,3811
457,7811
457,9359
457,9419
458,7038
458,9270
458,9623
458,9644
458,9859
459,1791
459,4235
459,5338
459,7848
459,9617
460,5435
460,8457
460,8896
460,9490
460,9520
461,3941
461,5809
461,7187
461,7641
461,8199
462,1361
462,8544
462,8686
462,9038
462,9688
463,6265
463,9345
463,9356
463,9369
463,9416
464,5784
464,6626
464,7016
464,7880
464,8672
465,4319
465,6593
465,9377
465,9921
465,9980
466,4333
466,9674
466,9802
466,9834
466,9867
467,7706
467,9389
467,9423
467,9688
467,9700
468,4171
468,4898
468,5038
468,5412
468,7570
469,1120
469,3792
469,4731
469,9101
469,9249
470,3150
470,3418
470,8429
470,9286
470,9763
471,7433
471,9630
471,9768
471,9906
471,9917
472,9681
472,9761
472,9866
472,9890
472,9891
473,8531
473,8891
473,9898
473,9914
473,9958
474,9930
474,9951
474,9974
474,9991
474,9997
475,8830
475,9428
475,9761
475,9890
475,9891
476,5571
476,9696
476,9836
476,9855
476,9876
477,376
477,9588
477,9614
477,9631
477,9686
478,563
478,7514
478,7880
478,8353
478,8672
479,425
479,1634
479,3052
479,3796
479,6322
480,25
480,9075
480,9412
480,9718
480,9788
481,8116
481,8545
481,8795
481,9946
481,9968
482,6169
482,9203
482,9209
482,9801
482,9865
483,2344
483,9951
483,9957
483,9991
483,9997
484,2474
484,9232
484,9955
484,9963
484,9984
485,3156
485,6217
485,9399
485,9906
485,9917
486,4924
486,8469
486,9847
486,9868
486,9942
487,7392
487,8069
487,8785
487,8872
487,8980
488,4353
488,5883
488,6954
488,7294
488,9856
489,5001
489,9657
489,9843
489,9931
489,9947
490,7308
490,7931
490,9315
490,9582
490,9594
491,7696
491,8051
491,8285
491,9317
491,9342
492,7360
492,8319
492,9081
492,9603
492,9763
493,1159
493,4859
493,4948
493,5936
493,7620
494,6417
494,9412
494,9512
494,9788
494,9998
495,5845
495,7264
495,9293
495,9636
495,9659
496,8621
496,9610
496,9728
496,9956
496,9993
497,9605
497,9857
497,9928
497,9964
497,9972
498,4358
498,9727
498,9791
498,9830
498,9863
499,5975
499,7070
499,8234
499,8235
499,9723
500,2044
500,7857
500,8237
500,8880
500,9280
501,2266
501,2272
501,3235
501,5703
501,9672
502,3932
502,5829
502,7017
502,7103
502,7476
503,5702
503,8427
503,8727
503,9268
503,9503
504,9681
504,9927
504,9964
504,9972
504,9992
505,9541
505,9800
505,9842
505,9924
505,9930
506,778
506,6251
506,8737
506,8993
506,9664
507,8026
507,8210
507,9084
507,9362
507,9659
508,7529
508,8482
508,9163
508,9372
508,9502
509,9712
509,9744
509,9802
509,9834
509,9867
510,1057
510,1492
510,4478
510,5419
510,9761
511,9907
511,9915
511,9957
511,9974
511,9991
512,8303
512,8534
512,8838
512,8991
512,9271
513,7530
513,8297
513,8721
513,8767
513,9121
514,393
514,777
514,8794
514,9197
514,9198
515,6284
515,6512
515,8140
515,8238
515,9469
516,9573
516,9588
516,9631
516,9686
516,9957
517,1839
517,3841
517,4102
517,4788
517,9796
518,756
518,7244
518,8780
518,8792
518,9716
519,9450
519,9699
519,9744
519,9792
519,9867
520,2860
520,6511
520,6882
520,9007
520,9523
521,6132
521,7236
521,8915
521,9786
521,9846
522,823
522,1231
522,3841
522,4788
522,9952
523,1652
523,3576
523,3625
523,3874
523,4408
524,8115
524,9438
524,9721
524,9841
524,9996
525,9405
525,9750
525,9814
525,9963
525,9984
526,6751
526,7494
526,8059
526,8655
526,8675
527,870
527,1314
527,2639
527,3195
527,9005
528,9373
528,9897
528,9920
528,9964
528,9992
529,8818
529,9857
529,9964
529,9972
529,9992
530,3493
530,5630
530,6941
530,8156
530,9898
531,852
531,1935
531,2550
531,3885
531,9444
532,3844
532,9896
532,9951
532,9957
532,9997
533,9186
533,9716
533,9843
533,9934
533,9947
534,2830
534,9910
534,9955
534,9963
534,9984
535,9850
535,9857
535,9928
535,9948
535,9992
536,8158
536,9500
536,9670
536,9839
536,9883
537,7363
537,9044
537,9064
537,9390
537,9588
538,8069
538,8785
538,8980
538,9052
538,9898
539,5800
539,9882
539,9909
539,9973
539,9998
540,7707
540,8695
540,9347
540,9751
540,9823
541,9708
541,9864
541,9932
541,9965
541,9970
542,6892
542,7674
542,8276
542,9496
542,9530
543,6992
543,7872
543,8973
543,9393
543,9511
544,1702
544,6624
544,7956
544,8178
544,8222
545,5130
545,9908
545,9931
545,9934
545,9947
546,2763
546,4625
546,7599
546,7918
546,9696
547,1144
547,1500
547,2261
547,2455
547,5202
548,5564
548,9756
548,9978
548,9985
548,9994
549,6423
549,6559
549,7040
549,7665
549,8766
550,7106
550,9658
550,9693
550,9805
550,9820
551,7112
551,7665
551,8340
551,8766
551,9007
552,4479
552,6336
552,6887
552,7462
552,8342
553,6108
553,9711
553,9808
553,9814
553,9963
554,3097
554,8708
554,9257
554,9719
554,9977
555,8044
555,9546
555,9729
555,9829
555,9837
556,3121
556,6332
556,7385
556,8512
556,9038
557,4097
557,7353
557,8372
557,8407
557,8503
558,8871
558,9010
558,9059
558,9224
558,9636
559,6432
559,8700
559,8775
559,9374
559,9450
560,5541
560,9468
560,9721
560,9732
560,9736
561,5650
561,9557
561,9764
561,9868
561,9989
562,1226
562,9896
